local_prefix,local_code,vocabulary,mapped_to_code,mapped_to_description
AEMPS,650255,Strength,1000000 UNT,
AEMPS,650255,RxNorm,2709,colistin
AEMPS,650255,Route,Inhalant Product,
AEMPS,650256,RxNorm,21212,clarithromycin
AEMPS,650256,Strength,25 MG/ML,
AEMPS,650256,Route,Oral Product,
AEMPS,650286,RxNorm,25033,cefixime
AEMPS,650286,Strength,400 MG,
AEMPS,650286,Route,Oral Product,
AEMPS,650297,Strength,10 MG,
AEMPS,650297,RxNorm,19484,bisoprolol
AEMPS,650297,Route,Oral Product,
AEMPS,650299,RxNorm,6809,metformin
AEMPS,650299,RxNorm,84108,rosiglitazone
AEMPS,650299,RxDrug,861763,metformin hydrochloride 1000 MG / rosiglitazone 4 MG Oral Tablet
AEMPS,650299,Route,Oral Product,
AEMPS,650300,Strength,0.2 MG/ML,
AEMPS,650300,RxNorm,6054,isoproterenol
AEMPS,650300,Route,Injectable Product,
AEMPS,650309,RxNorm,27781,iopromide
AEMPS,650309,Strength,300 MG/ML,
AEMPS,650309,Route,Injectable Product,
AEMPS,650310,RxNorm,10528,thrombin
AEMPS,650310,RxNorm,4385,fibrinogen
AEMPS,650310,Route,Topical Product,
AEMPS,650317,RxNorm,27781,iopromide
AEMPS,650317,Strength,300 MG/ML,
AEMPS,650317,Route,Injectable Product,
AEMPS,650319,Strength,250 MG,
AEMPS,650319,RxNorm,60819,bivalirudin
AEMPS,650319,Route,Injectable Product,
AEMPS,650320,Strength,5 MG/ML,
AEMPS,650320,RxNorm,5640,ibuprofen
AEMPS,650320,Route,Injectable Product,
AEMPS,650325,RxNorm,27781,iopromide
AEMPS,650325,Strength,300 MG/ML,
AEMPS,650325,Route,Injectable Product,
AEMPS,650327,RxNorm,37418,sumatriptan
AEMPS,650327,Strength,50 MG,
AEMPS,650327,Route,Oral Product,
AEMPS,650333,RxNorm,27781,iopromide
AEMPS,650333,Strength,370 MG/ML,
AEMPS,650333,Route,Injectable Product,
AEMPS,650356,RxNorm,48203,clavulanate
AEMPS,650356,RxNorm,723,amoxicillin
AEMPS,650356,Route,Injectable Product,
AEMPS,650398,RxNorm,1441688,prothrombin
AEMPS,650398,RxNorm,314504,anti-inhibitor coagulant complex
AEMPS,650398,RxNorm,33835,plasma protein fraction
AEMPS,650398,RxNorm,4249,factor IX
AEMPS,650398,RxNorm,4254,factor VII
AEMPS,650398,RxNorm,4262,factor X
AEMPS,650398,Route,Injectable Product,
AEMPS,650403,RxNorm,190521,abacavir
AEMPS,650403,RxNorm,68244,lamivudine
AEMPS,650403,Route,Oral Product,
AEMPS,650405,Strength,500 MG,
AEMPS,650405,RxNorm,68446,pemetrexed
AEMPS,650405,Route,Injectable Product,
AEMPS,650422,Strength,30 MG,
AEMPS,650422,RxNorm,407990,cinacalcet
AEMPS,650422,Route,Oral Product,
AEMPS,650423,RxNorm,407990,cinacalcet
AEMPS,650423,Strength,60 MG,
AEMPS,650423,Route,Oral Product,
AEMPS,650425,RxNorm,407990,cinacalcet
AEMPS,650425,Strength,90 MG,
AEMPS,650425,Route,Oral Product,
AEMPS,650428,Strength,100 MG/ML,
AEMPS,650428,RxNorm,114477,levetiracetam
AEMPS,650428,Route,Oral Product,
AEMPS,650433,RxNorm,1608803,Bordetella pertussis
AEMPS,650433,RxNorm,763096,"poliovirus vaccine inactivated, type 1 (Mahoney)"
AEMPS,650433,RxNorm,798302,"acellular pertussis vaccine, inactivated"
AEMPS,650433,Route,Injectable Product,
AEMPS,650444,RxNorm,10379,testosterone
AEMPS,650444,Strength,200 MG/ML,
AEMPS,650444,Route,Injectable Product,
AEMPS,650454,RxNorm,1908,calcium gluconate
AEMPS,650496,Strength,1 MG/ML,
AEMPS,650496,RxNorm,115264,ibandronate
AEMPS,650496,Route,Injectable Product,
AEMPS,650498,Strength,60 MG,
AEMPS,650498,RxNorm,72625,duloxetine
AEMPS,650498,Route,Oral Product,
AEMPS,650556,RxNorm,161,acetaminophen
AEMPS,650564,Strength,150 MG,
AEMPS,650564,RxNorm,161,acetaminophen
AEMPS,650564,Route,Rectal Product,
AEMPS,650590,Strength,30 MG,
AEMPS,650590,RxNorm,72625,duloxetine
AEMPS,650590,Route,Oral Product,
AEMPS,650592,Strength,12.5 MG/ML,
AEMPS,650592,RxNorm,321208,fondaparinux
AEMPS,650592,Route,Injectable Product,
AEMPS,650601,Strength,1500 MG,
AEMPS,650601,RxNorm,4845,glucosamine
AEMPS,650601,Route,Oral Product,
AEMPS,650602,Strength,25 MG/ML,
AEMPS,650602,RxNorm,253337,bevacizumab
AEMPS,650602,Route,Injectable Product,
AEMPS,650603,Strength,25 MG/ML,
AEMPS,650603,RxNorm,253337,bevacizumab
AEMPS,650603,Route,Injectable Product,
AEMPS,650613,Strength,25 MG/ML,
AEMPS,650613,RxNorm,5492,hydrocortisone
AEMPS,650613,Route,Topical Product,
AEMPS,650617,RxNorm,1363917,Streptococcus pneumoniae
AEMPS,650617,RxNorm,854932,Streptococcus pneumoniae type 10A capsular polysaccharide antigen
AEMPS,650617,RxNorm,854934,Streptococcus pneumoniae type 11A capsular polysaccharide antigen
AEMPS,650617,RxNorm,854936,Streptococcus pneumoniae type 12F capsular polysaccharide antigen
AEMPS,650617,RxNorm,854940,Streptococcus pneumoniae type 15B capsular polysaccharide antigen
AEMPS,650617,RxNorm,854942,Streptococcus pneumoniae type 17F capsular polysaccharide antigen
AEMPS,650617,RxNorm,854950,Streptococcus pneumoniae type 2 capsular polysaccharide antigen
AEMPS,650617,RxNorm,854952,Streptococcus pneumoniae type 20 capsular polysaccharide antigen
AEMPS,650617,RxNorm,854954,Streptococcus pneumoniae type 22F capsular polysaccharide antigen
AEMPS,650617,RxNorm,854960,Streptococcus pneumoniae type 33F capsular polysaccharide antigen
AEMPS,650617,RxNorm,854962,Streptococcus pneumoniae type 4 capsular polysaccharide antigen
AEMPS,650617,RxNorm,854966,Streptococcus pneumoniae type 6B capsular polysaccharide antigen
AEMPS,650617,RxNorm,854968,Streptococcus pneumoniae type 7F capsular polysaccharide antigen
AEMPS,650617,RxNorm,854970,Streptococcus pneumoniae type 8 capsular polysaccharide antigen
AEMPS,650617,RxNorm,854972,Streptococcus pneumoniae type 9N capsular polysaccharide antigen
AEMPS,650617,Route,Injectable Product,
AEMPS,650629,RxNorm,2019,carbidopa
AEMPS,650629,RxNorm,6375,levodopa
AEMPS,650629,Route,Oral Product,
AEMPS,650654,Strength,0.012 MG,
AEMPS,650654,RxNorm,25255,formoterol
AEMPS,650654,Route,Inhalant Product,
AEMPS,650669,RxNorm,117055,alemtuzumab
AEMPS,650685,Strength,5 MG,
AEMPS,650685,RxNorm,7804,oxycodone
AEMPS,650685,Route,Oral Product,
AEMPS,650687,Strength,10 MG,
AEMPS,650687,RxNorm,7804,oxycodone
AEMPS,650687,Route,Oral Product,
AEMPS,650691,Strength,20 MG,
AEMPS,650691,RxNorm,7804,oxycodone
AEMPS,650691,Route,Oral Product,
AEMPS,650785,RxNorm,29503,meningococcal group C polysaccharide
AEMPS,650785,Route,Injectable Product,
AEMPS,650823,Strength,10 MG/ML,
AEMPS,650823,RxNorm,7804,oxycodone
AEMPS,650823,Route,Oral Product,
AEMPS,650828,Strength,15000 MG,
AEMPS,650828,RxNorm,47630,calcium polystyrene sulfonate product
AEMPS,650828,Route,Oral Product,
AEMPS,650840,RxNorm,42375,leuprolide
AEMPS,650840,Strength,7.5 MG,
AEMPS,650840,Route,Injectable Product,
AEMPS,650852,Strength,22.5 MG,
AEMPS,650852,RxNorm,42375,leuprolide
AEMPS,650852,Route,Injectable Product,
AEMPS,650862,RxNorm,797752,hepatitis B surface antigen vaccine
AEMPS,650862,Route,Injectable Product,
AEMPS,650887,RxNorm,6960,midazolam
AEMPS,650887,Strength,7.5 MG,
AEMPS,650887,Route,Oral Product,
AEMPS,650888,Strength,4 MG,
AEMPS,650888,RxNorm,49276,doxazosin
AEMPS,650888,Route,Oral Product,
AEMPS,650905,Strength,100 MG,
AEMPS,650905,RxNorm,8183,phenytoin
AEMPS,650905,Route,Oral Product,
AEMPS,650913,Strength,0.25 MEQ/ML,
AEMPS,650913,RxNorm,802624,gadoxetate
AEMPS,650913,Route,Injectable Product,
AEMPS,650915,RxNorm,4637,galantamine
AEMPS,650915,Strength,8 MG,
AEMPS,650915,Route,Oral Product,
AEMPS,650916,Strength,16 MG,
AEMPS,650916,RxNorm,4637,galantamine
AEMPS,650916,Route,Oral Product,
AEMPS,650917,Strength,24 MG,
AEMPS,650917,RxNorm,4637,galantamine
AEMPS,650917,Route,Oral Product,
AEMPS,650921,RxNorm,117466,tenofovir
AEMPS,650921,RxNorm,276237,emtricitabine
AEMPS,650921,Route,Oral Product,
AEMPS,651002,Strength,0.2 MG/ML,
AEMPS,651002,RxNorm,283838,darbepoetin alfa
AEMPS,651002,Route,Injectable Product,
AEMPS,651003,Strength,0.2 MG/ML,
AEMPS,651003,RxNorm,283838,darbepoetin alfa
AEMPS,651003,Route,Injectable Product,
AEMPS,651005,Strength,0.5 MG/ML,
AEMPS,651005,RxNorm,283838,darbepoetin alfa
AEMPS,651005,Route,Injectable Product,
AEMPS,651009,Strength,0.1 MG/ML,
AEMPS,651009,RxNorm,283838,darbepoetin alfa
AEMPS,651009,Route,Injectable Product,
AEMPS,651013,Strength,0.4 MG,
AEMPS,651013,RxNorm,77492,tamsulosin
AEMPS,651013,Route,Oral Product,
AEMPS,651058,Strength,200 MG,
AEMPS,651058,RxNorm,401713,carglumic acid
AEMPS,651058,Route,Oral Product,
AEMPS,651061,Strength,37.5 MG,
AEMPS,651061,RxNorm,39786,venlafaxine
AEMPS,651061,Route,Oral Product,
AEMPS,651063,RxNorm,39786,venlafaxine
AEMPS,651063,Strength,75 MG,
AEMPS,651063,Route,Oral Product,
AEMPS,651081,RxNorm,39786,venlafaxine
AEMPS,651082,Strength,20 MG/ML,
AEMPS,651082,RxNorm,24909,iron sucrose
AEMPS,651082,Route,Injectable Product,
AEMPS,651086,RxNorm,1347,beclomethasone
AEMPS,651086,Strength,5 MG,
AEMPS,651086,Route,Oral Product,
AEMPS,651108,RxNorm,1901,calcium chloride
AEMPS,651108,RxNorm,29209,malic acid
AEMPS,651108,RxNorm,56443,sodium acetate
AEMPS,651108,RxNorm,6579,magnesium chloride
AEMPS,651108,RxNorm,8591,potassium chloride
AEMPS,651108,RxNorm,9863,sodium chloride
AEMPS,651108,Route,Injectable Product,
AEMPS,651152,Strength,1 MG,
AEMPS,651152,RxNorm,134748,rasagiline
AEMPS,651152,Route,Oral Product,
AEMPS,651205,Strength,1 MG,
AEMPS,651205,RxNorm,35636,risperidone
AEMPS,651205,Route,Oral Product,
AEMPS,651212,Strength,0.05 MG/ML,
AEMPS,651212,RxNorm,77655,zoledronic acid
AEMPS,651212,Route,Injectable Product,
AEMPS,651240,Strength,75 MG,
AEMPS,651240,RxNorm,9143,ranitidine
AEMPS,651240,Route,Oral Product,
AEMPS,651241,RxNorm,18631,azithromycin
AEMPS,651280,Strength,1 MG,
AEMPS,651280,RxNorm,35636,risperidone
AEMPS,651280,Route,Oral Product,
AEMPS,651325,Strength,0.5 MG,
AEMPS,651325,RxNorm,35636,risperidone
AEMPS,651325,Route,Oral Product,
AEMPS,651331,Strength,0.5 MEQ/ML,
AEMPS,651331,RxNorm,25486,gadopentetate dimeglumine
AEMPS,651331,Route,Injectable Product,
AEMPS,651402,RxNorm,1292422,varicella-zoster virus vaccine live (Oka-Merck) strain
AEMPS,651402,RxNorm,892653,chicken allergenic extract
AEMPS,651402,Route,Injectable Product,
AEMPS,651451,Strength,100 MG/ML,
AEMPS,651451,RxNorm,4850,glucose
AEMPS,651451,Route,Injectable Product,
AEMPS,651465,Strength,145 MG,
AEMPS,651465,RxNorm,8703,fenofibrate
AEMPS,651465,Route,Oral Product,
AEMPS,651473,Strength,100 MG,
AEMPS,651473,RxNorm,105655,ferrous glycine sulfate
AEMPS,651473,Route,Oral Product,
AEMPS,651478,Strength,30 MG,
AEMPS,651478,RxNorm,72625,duloxetine
AEMPS,651478,Route,Oral Product,
AEMPS,651479,Strength,60 MG,
AEMPS,651479,RxNorm,72625,duloxetine
AEMPS,651479,Route,Oral Product,
AEMPS,651497,RxNorm,1514,betamethasone
AEMPS,651497,RxNorm,2623,clotrimazole
AEMPS,651497,Route,Topical Product,
AEMPS,651499,Strength,0.05 MG/ML,
AEMPS,651499,RxNorm,70561,palonosetron
AEMPS,651499,Route,Injectable Product,
AEMPS,651500,RxNorm,11246,vitamin A
AEMPS,651500,Strength,12500 UNT,
AEMPS,651500,Route,Nasal Product,
AEMPS,651501,RxNorm,1608803,Bordetella pertussis
AEMPS,651501,RxNorm,50937,Haemophilus influenzae type b
AEMPS,651501,RxNorm,763096,"poliovirus vaccine inactivated, type 1 (Mahoney)"
AEMPS,651501,RxNorm,798302,"acellular pertussis vaccine, inactivated"
AEMPS,651501,Route,Injectable Product,
AEMPS,651505,Strength,10 MG,
AEMPS,651505,RxNorm,7804,oxycodone
AEMPS,651505,Route,Oral Product,
AEMPS,651527,Strength,25 MG,
AEMPS,651527,RxNorm,39998,zonisamide
AEMPS,651527,Route,Oral Product,
AEMPS,651529,Strength,100 MG,
AEMPS,651529,RxNorm,39998,zonisamide
AEMPS,651529,Route,Oral Product,
AEMPS,651531,RxNorm,39998,zonisamide
AEMPS,651531,Strength,50 MG,
AEMPS,651531,Route,Oral Product,
AEMPS,651534,Strength,20 MG/ML,
AEMPS,651534,RxNorm,51499,irinotecan
AEMPS,651534,Route,Injectable Product,
AEMPS,651609,Strength,15 MG,
AEMPS,651609,RxNorm,89013,aripiprazole
AEMPS,651609,Route,Oral Product,
AEMPS,651626,Strength,0.5 MG/ML,
AEMPS,651626,RxNorm,19831,budesonide
AEMPS,651626,Route,Inhalant Product,
AEMPS,651628,Strength,0.25 MG/ML,
AEMPS,651628,RxNorm,19831,budesonide
AEMPS,651628,Route,Inhalant Product,
AEMPS,651662,Strength,15 MG,
AEMPS,651662,RxNorm,15996,mirtazapine
AEMPS,651662,Route,Oral Product,
AEMPS,651679,Strength,20 MG,
AEMPS,651679,RxNorm,7804,oxycodone
AEMPS,651679,Route,Oral Product,
AEMPS,651927,Strength,0.2 MG,
AEMPS,651927,RxNorm,19831,budesonide
AEMPS,651927,Route,Inhalant Product,
AEMPS,651976,Strength,0.5 MG/ML,
AEMPS,651976,RxNorm,7315,neostigmine
AEMPS,651976,Route,Injectable Product,
AEMPS,652000,RxNorm,56946,paclitaxel
AEMPS,652000,Strength,6 MG/ML,
AEMPS,652000,Route,Injectable Product,
AEMPS,652001,Strength,100 UNT/ML,
AEMPS,652001,RxNorm,400008,"insulin glulisine, human"
AEMPS,652001,Route,Injectable Product,
AEMPS,652003,RxNorm,56946,paclitaxel
AEMPS,652003,Strength,6 MG/ML,
AEMPS,652003,Route,Injectable Product,
AEMPS,652004,RxNorm,56946,paclitaxel
AEMPS,652004,Strength,6 MG/ML,
AEMPS,652004,Route,Injectable Product,
AEMPS,652078,RxNorm,15996,mirtazapine
AEMPS,652078,Strength,30 MG,
AEMPS,652078,Route,Oral Product,
AEMPS,652093,RxNorm,797752,hepatitis B surface antigen vaccine
AEMPS,652093,Route,Injectable Product,
AEMPS,652094,RxNorm,797752,hepatitis B surface antigen vaccine
AEMPS,652094,Route,Injectable Product,
AEMPS,652097,Strength,0.012 MG/HR,
AEMPS,652097,RxNorm,4337,fentanyl
AEMPS,652097,Route,Topical Product,
AEMPS,652099,Strength,40 MG,
AEMPS,652099,RxNorm,7804,oxycodone
AEMPS,652099,Route,Oral Product,
AEMPS,652135,Strength,2 MG/ML,
AEMPS,652135,RxNorm,7512,norepinephrine
AEMPS,652135,Route,Injectable Product,
AEMPS,652151,Strength,3 MG,
AEMPS,652151,RxNorm,35636,risperidone
AEMPS,652151,Route,Oral Product,
AEMPS,652160,Strength,100 MG,
AEMPS,652160,RxNorm,337525,erlotinib
AEMPS,652160,Route,Oral Product,
AEMPS,652161,Strength,150 MG,
AEMPS,652161,RxNorm,337525,erlotinib
AEMPS,652161,Route,Oral Product,
AEMPS,652200,RxNorm,6809,metformin
AEMPS,652200,Strength,850 MG,
AEMPS,652200,Route,Oral Product,
AEMPS,652206,Strength,10 MG/ML,
AEMPS,652206,RxNorm,8308,vitamin K1
AEMPS,652206,Route,Injectable Product,
AEMPS,652214,Strength,1500 MG,
AEMPS,652214,RxNorm,1897,calcium carbonate
AEMPS,652214,Route,Oral Product,
AEMPS,652223,Strength,2.5 MG,
AEMPS,652223,RxNorm,72965,letrozole
AEMPS,652223,Route,Oral Product,
AEMPS,652225,Strength,1.5 MG,
AEMPS,652225,RxNorm,4678,ganciclovir
AEMPS,652225,Route,Ophthalmic Product,
AEMPS,652280,RxNorm,25025,finasteride
AEMPS,652280,Strength,5 MG,
AEMPS,652280,Route,Oral Product,
AEMPS,652367,Strength,10 MG/ML,
AEMPS,652367,RxNorm,6313,leucovorin
AEMPS,652367,Route,Injectable Product,
AEMPS,652372,Strength,10 MG/ML,
AEMPS,652372,RxNorm,6313,leucovorin
AEMPS,652372,Route,Injectable Product,
AEMPS,652378,Strength,500 MG,
AEMPS,652378,RxNorm,723,amoxicillin
AEMPS,652378,Route,Oral Product,
AEMPS,652412,RxNorm,4169,etilefrine
AEMPS,652412,Strength,7.5 MG/ML,
AEMPS,652412,Route,Oral Product,
AEMPS,652428,Strength,25 MG,
AEMPS,652428,RxNorm,28439,lamotrigine
AEMPS,652428,Route,Oral Product,
AEMPS,652433,RxNorm,282446,posaconazole
AEMPS,652433,Strength,40 MG/ML,
AEMPS,652433,Route,Oral Product,
AEMPS,652442,RxNorm,1491862,hepatitis A virus
AEMPS,652442,Route,Injectable Product,
AEMPS,652443,RxNorm,1491862,hepatitis A virus
AEMPS,652443,Route,Injectable Product,
AEMPS,652451,RxNorm,1649480,ivabradine
AEMPS,652451,Strength,5 MG,
AEMPS,652451,Route,Oral Product,
AEMPS,652468,RxNorm,807219,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain"
AEMPS,652468,Route,Injectable Product,
AEMPS,652511,RxNorm,7804,oxycodone
AEMPS,652511,Strength,80 MG,
AEMPS,652511,Route,Oral Product,
AEMPS,652512,RxNorm,36437,sertraline
AEMPS,652512,Strength,50 MG,
AEMPS,652512,Route,Oral Product,
AEMPS,652525,Strength,10 MG/ML,
AEMPS,652525,RxNorm,8782,propofol
AEMPS,652525,Route,Injectable Product,
AEMPS,652530,Strength,0.1 MG,
AEMPS,652530,RxNorm,237159,levalbuterol
AEMPS,652530,Route,Inhalant Product,
AEMPS,652563,Strength,150 MG,
AEMPS,652563,RxNorm,302379,omalizumab
AEMPS,652563,Route,Injectable Product,
AEMPS,652590,RxNorm,28439,lamotrigine
AEMPS,652590,Strength,50 MG,
AEMPS,652590,Route,Oral Product,
AEMPS,652591,Strength,100 MG,
AEMPS,652591,RxNorm,28439,lamotrigine
AEMPS,652591,Route,Oral Product,
AEMPS,652629,Strength,10 MG,
AEMPS,652629,RxNorm,342369,lenalidomide
AEMPS,652629,Route,Oral Product,
AEMPS,652645,Strength,15 MG,
AEMPS,652645,RxNorm,342369,lenalidomide
AEMPS,652645,Route,Oral Product,
AEMPS,652652,Strength,25 MG,
AEMPS,652652,RxNorm,342369,lenalidomide
AEMPS,652652,Route,Oral Product,
AEMPS,652661,Strength,0.4 MG,
AEMPS,652661,RxNorm,77492,tamsulosin
AEMPS,652661,Route,Oral Product,
AEMPS,652678,RxNorm,5011,gramicidin
AEMPS,652678,RxNorm,7299,neomycin
AEMPS,652678,Route,Ophthalmic Product,
AEMPS,652694,Strength,110 MG,
AEMPS,652694,RxNorm,1546356,dabigatran
AEMPS,652694,Route,Oral Product,
AEMPS,652714,Strength,2 MG,
AEMPS,652714,RxNorm,25789,glimepiride
AEMPS,652714,Route,Oral Product,
AEMPS,652734,RxNorm,136411,sildenafil
AEMPS,652734,Strength,20 MG,
AEMPS,652734,Route,Oral Product,
AEMPS,652736,RxNorm,1546356,dabigatran
AEMPS,652736,Strength,75 MG,
AEMPS,652736,Route,Oral Product,
AEMPS,652738,Strength,1 MG/ML,
AEMPS,652738,RxNorm,89013,aripiprazole
AEMPS,652738,Route,Oral Product,
AEMPS,652751,RxNorm,475342,dasatinib
AEMPS,652751,Strength,70 MG,
AEMPS,652751,Route,Oral Product,
AEMPS,652769,RxNorm,475342,dasatinib
AEMPS,652769,Strength,50 MG,
AEMPS,652769,Route,Oral Product,
AEMPS,652777,Strength,200 UNT/ML,
AEMPS,652777,RxNorm,26744,hepatitis B immune globulin
AEMPS,652777,Route,Injectable Product,
AEMPS,652778,Strength,200 UNT/ML,
AEMPS,652778,RxNorm,26744,hepatitis B immune globulin
AEMPS,652778,Route,Injectable Product,
AEMPS,652779,RxNorm,11246,vitamin A
AEMPS,652779,RxNorm,11248,vitamin B12
AEMPS,652779,RxNorm,11256,vitamin E
AEMPS,652779,RxNorm,11416,zinc
AEMPS,652779,RxNorm,1151,ascorbic acid
AEMPS,652779,RxNorm,1368871,thymine
AEMPS,652779,RxNorm,1588,biotin
AEMPS,652779,RxNorm,1895,calcium
AEMPS,652779,RxNorm,2418,cholecalciferol
AEMPS,652779,RxNorm,2837,copper
AEMPS,652779,RxNorm,4511,folic acid
AEMPS,652779,RxNorm,62400,pantothenate
AEMPS,652779,RxNorm,6574,magnesium
AEMPS,652779,RxNorm,6623,manganese
AEMPS,652779,RxNorm,684879,pyridoxine
AEMPS,652779,RxNorm,7405,niacinamide
AEMPS,652779,RxNorm,90176,iron
AEMPS,652779,RxNorm,9346,riboflavin
AEMPS,652779,Route,Oral Product,
AEMPS,652785,Strength,200 UNT/ML,
AEMPS,652785,RxNorm,26744,hepatitis B immune globulin
AEMPS,652785,Route,Injectable Product,
AEMPS,652803,RxNorm,11124,vancomycin
AEMPS,652803,Strength,500 MG,
AEMPS,652803,Route,Injectable Product,
AEMPS,652853,RxNorm,38413,torsemide
AEMPS,652853,Strength,5 MG,
AEMPS,652853,Route,Oral Product,
AEMPS,652865,Strength,25 MG,
AEMPS,652865,RxNorm,28439,lamotrigine
AEMPS,652865,Route,Oral Product,
AEMPS,652866,RxNorm,28439,lamotrigine
AEMPS,652866,Strength,50 MG,
AEMPS,652866,Route,Oral Product,
AEMPS,652870,Strength,200 MG,
AEMPS,652870,RxNorm,28439,lamotrigine
AEMPS,652870,Route,Oral Product,
AEMPS,653060,RxNorm,1649480,ivabradine
AEMPS,653060,Strength,5 MG,
AEMPS,653060,Route,Oral Product,
AEMPS,653061,RxNorm,1649480,ivabradine
AEMPS,653061,Strength,7.5 MG,
AEMPS,653061,Route,Oral Product,
AEMPS,653107,RxNorm,7821,oxytetracycline
AEMPS,653107,Route,Topical Product,
AEMPS,653108,RxNorm,5492,hydrocortisone
AEMPS,653108,RxNorm,7821,oxytetracycline
AEMPS,653108,Route,Ophthalmic Product,
AEMPS,653109,Strength,5 MG/ML,
AEMPS,653109,RxNorm,5093,haloperidol
AEMPS,653109,Route,Injectable Product,
AEMPS,653112,RxNorm,7821,oxytetracycline
AEMPS,653112,Route,Topical Product,
AEMPS,653133,Strength,10 MG/ML,
AEMPS,653133,RxNorm,10869,tropicamide
AEMPS,653133,Route,Ophthalmic Product,
AEMPS,653136,RxNorm,4141,ethyl chloride
AEMPS,653154,RxNorm,10337,taurine
AEMPS,653154,RxNorm,10524,threonine
AEMPS,653154,RxNorm,10898,tryptophan
AEMPS,653154,RxNorm,1091,arginine
AEMPS,653154,RxNorm,10962,tyrosine
AEMPS,653154,RxNorm,11115,valine
AEMPS,653154,RxNorm,1169,aspartic acid
AEMPS,653154,RxNorm,3024,cysteine
AEMPS,653154,RxNorm,426,alanine
AEMPS,653154,RxNorm,4919,glycine
AEMPS,653154,RxNorm,5340,histidine
AEMPS,653154,RxNorm,6033,isoleucine
AEMPS,653154,RxNorm,6308,leucine
AEMPS,653154,RxNorm,6536,lysine
AEMPS,653154,RxNorm,6837,methionine
AEMPS,653154,RxNorm,70602,glutamate
AEMPS,653154,RxNorm,7704,ornithine
AEMPS,653154,RxNorm,8156,phenylalanine
AEMPS,653154,RxNorm,8737,proline
AEMPS,653154,RxNorm,9671,serine
AEMPS,653154,Route,Injectable Product,
AEMPS,653201,RxNorm,281,acyclovir
AEMPS,653201,Strength,50 MG,
AEMPS,653201,Route,Topical Product,
AEMPS,653224,RxNorm,1596450,gentamicin
AEMPS,653224,RxNorm,3264,dexamethasone
AEMPS,653224,RxNorm,37935,tetrahydrozoline
AEMPS,653224,Route,Ophthalmic Product,
AEMPS,653229,RxNorm,37798,terazosin
AEMPS,653229,Strength,5 MG,
AEMPS,653229,Route,Oral Product,
AEMPS,653245,Strength,2 MG,
AEMPS,653245,RxNorm,49276,doxazosin
AEMPS,653245,Route,Oral Product,
AEMPS,653248,Strength,4 MG,
AEMPS,653248,RxNorm,49276,doxazosin
AEMPS,653248,Route,Oral Product,
AEMPS,653259,Strength,10 MG,
AEMPS,653259,RxNorm,20610,cetirizine
AEMPS,653259,Route,Oral Product,
AEMPS,653273,RxNorm,18631,azithromycin
AEMPS,653273,Strength,40 MG/ML,
AEMPS,653273,Route,Oral Product,
AEMPS,653310,RxNorm,15996,mirtazapine
AEMPS,653310,Strength,30 MG,
AEMPS,653310,Route,Oral Product,
AEMPS,653324,RxNorm,36437,sertraline
AEMPS,653325,RxNorm,36437,sertraline
AEMPS,653330,RxNorm,115264,ibandronate
